id_empresa,nome_empresa_ficticio,setor_economico,subsetor,pais,regiao,ano_referencia,porte_empresa,estagio_maturidade,split_ml,receita_bruta_usd_m,receita_liquida_usd_m,receita_liquida_t_1_usd_m,receita_liquida_t_2_usd_m,receita_recorrente_usd_m,receita_internacional_usd_m,crescimento_receita_pct,taxa_crescimento_anual_pct,lucro_bruto_usd_m,ebitda_usd_m,margem_ebitda_pct,lucro_operacional_usd_m,margem_operacional_pct,lucro_liquido_usd_m,margem_liquida_pct,margem_bruta_pct,roa_pct,roe_pct,roi_pct,ativos_totais_usd_m,passivos_totais_usd_m,divida_curto_prazo_usd_m,divida_longo_prazo_usd_m,divida_total_usd_m,patrimonio_liquido_usd_m,debt_to_equity,indice_alavancagem,cobertura_juros,ativos_circulantes_usd_m,passivos_circulantes_usd_m,caixa_usd_m,equivalentes_caixa_usd_m,capital_giro_usd_m,liquidez_corrente,liquidez_seca,liquidez_imediata,fluxo_operacional_usd_m,fluxo_investimentos_usd_m,fluxo_financiamentos_usd_m,fluxo_caixa_livre_usd_m,fluxo_caixa_livre_t_1_usd_m,variacao_caixa_usd_m,custos_operacionais_usd_m,despesas_administrativas_usd_m,despesas_financeiras_usd_m,investimentos_capex_usd_m,opex_usd_m,giro_ativo,giro_estoque,prazo_medio_recebimento_dias,prazo_medio_pagamento_dias,valor_mercado_estimado_usd_m,numero_funcionarios,market_share_estimado_pct,participacao_internacional_pct,indice_solvencia,indice_cobertura,indice_eficiencia_0_100,indice_risco_financeiro_0_100,indice_saude_financeira_0_100,score_financeiro_geral_0_100,target_deterioracao_financeira,target_probabilidade_deterioracao_pct,target_classe_risco,target_faixa_saude_financeira,target_probabilidade_insolvencia_pct,target_tende_crescer_proximo_periodo,target_fluxo_caixa_livre_proximo_periodo_usd_m,target_crescimento_receita_proximo_periodo_pct
EMP00787,Global Med Group,Saúde,Farmacêutica,Reino Unido,Europa,2025,Grande,Madura,treino,3949.3956,3799.5755,3455.9969,3164.9354,2488.2488,757.2894,9.9415,9.5683,1877.1175,672.159,17.6904,518.2506,13.6397,310.8527,8.1812,49.4033,6.1078,11.6902,10.5131,5089.4561,2430.363,355.1259,719.1412,1074.2671,2659.0931,0.404,1.914,6.6086,820.6417,857.1777,309.2069,197.2874,-36.536,0.9574,0.3712,0.5909,526.6304,-221.2149,254.062,302.6699,269.0462,559.4774,2756.9424,370.4741,78.4203,223.9605,3127.4165,0.7466,3.8262,75.5211,58.5234,8957.5443,39021,28.0,19.9309,2.0941,4.7221,54.2377,3.183,97.7236,82.567,Não,0.6581,Baixo,Excelente,0.1983,Não,295.4255,3.7285
EMP00788,Crescent Data Brasil,Tecnologia,Plataformas Digitais,Canadá,América do Norte,2025,Pequena,Madura,treino,33.321,32.1823,26.7972,23.511,25.4359,14.7122,20.0959,16.9964,26.8019,9.4118,29.2452,8.2711,25.7008,5.983,18.591,83.2817,18.8546,32.1349,25.7906,31.7324,13.114,1.9289,3.1839,5.1128,18.6184,0.2746,1.7044,24.7346,13.5067,5.4257,3.6317,2.5583,8.0809,2.4894,2.3114,1.1409,6.0233,-2.1541,0.4035,3.6634,3.1089,4.2727,18.1141,4.6564,0.3344,2.3599,22.7705,1.0142,5.5702,58.8926,51.7236,188.827,49,0.0219,45.7151,2.4197,13.8085,58.2093,1.0,98.6018,91.6108,Não,0.5,Baixo,Excelente,0.1,Sim,5.4181,16.5518
EMP00789,Solidez Health Brasil,Saúde,Hospitais,Estados Unidos,América do Norte,2025,Média,Expansão,validacao,88.441,81.6473,75.2771,67.7622,49.8951,5.0447,8.4624,9.7684,59.7891,19.9578,24.4439,15.3451,18.7944,12.501,15.311,73.2285,13.124,29.1181,18.8459,95.2529,52.3207,7.1134,18.4314,25.5448,42.9322,0.595,2.2187,8.2268,64.0994,30.5155,9.8748,5.3781,33.5839,2.1006,1.9344,0.4998,16.5818,-5.6568,-2.614,10.4652,9.7578,8.3111,51.2192,10.4703,1.8653,6.1167,61.6896,0.8572,4.31,75.2618,42.941,279.0273,249,6.0159,6.1786,1.8206,6.3445,56.2301,1.0,99.0,91.5014,Não,0.5,Baixo,Excelente,0.1,Sim,2.8224,15.2373
EMP00790,Valor Build Empreendimentos,Construção Civil,Engenharia,Japão,Ásia,2025,Média,Madura,treino,267.7784,261.9119,210.84,178.5144,22.3007,5.7173,24.2231,21.127,69.2494,28.7496,10.9768,22.4743,8.5809,12.9794,4.9556,26.44,5.0448,17.0562,10.072,257.2822,181.1843,16.2804,60.7732,77.0536,76.0978,1.0126,3.3809,10.6999,84.1272,68.5114,21.5604,11.6712,15.6158,1.2279,0.4666,0.4851,13.4876,-8.1157,13.4735,2.9671,2.5372,18.8453,215.3174,17.8449,2.1004,10.5205,233.1623,1.018,2.4828,88.5348,80.9495,277.5334,249,0.6752,2.1829,1.42,5.7146,52.6801,8.6888,92.8854,77.161,Sim,0.6849,Baixo,Excelente,0.1951,Não,-0.3511,13.639
EMP00791,Horizonte Fabril Partners,Indústria,Automotivo,Canadá,América do Norte,2025,Média,Inicial,treino,180.42,172.4034,157.2193,144.8108,59.0001,41.1641,9.6579,9.112,49.4079,17.8209,10.3368,11.2276,6.5124,4.3766,2.5386,28.6583,2.7068,7.5223,7.3861,161.6894,103.5076,27.5672,25.1202,52.6873,58.1818,0.9056,2.779,2.6335,53.8534,36.6423,6.4775,1.7979,17.2111,1.4697,0.7542,0.2258,11.9139,-12.6617,-2.7706,-2.6383,-2.677,-3.5184,145.3491,9.2333,4.2633,14.5521,154.5825,1.0663,4.6911,38.6294,65.3388,209.2122,249,6.196,23.8766,1.5621,1.9317,52.0464,31.1174,71.0238,58.8167,Não,3.5711,Baixo,Boa,2.5543,Sim,-0.7709,5.1207
EMP00792,Lumina Foods Group,Agronegócio,Produção Agrícola,Brasil,América Latina,2025,Grande,Inicial,treino,30218.814,29374.0414,30598.0465,27379.3782,4035.68,17692.8945,-4.0003,3.5786,6367.0568,2186.9776,7.4453,956.2545,3.2554,-729.6538,-2.484,21.6758,-2.2129,-7.8627,3.044,32972.7655,23692.8713,8428.1132,6282.0192,14710.1323,9279.8942,1.5852,3.5531,0.4486,6783.5024,6421.4505,1568.2302,443.4023,362.0519,1.0564,0.4014,0.3133,609.0073,-2716.5529,2934.1594,-2270.2065,-2253.7204,826.6138,25851.2163,1335.8474,2131.6885,2879.2138,27187.0638,0.8909,4.2437,56.3299,48.2202,24256.3139,45025,19.4894,60.2331,1.3917,0.5994,50.0471,97.738,1.0,5.2027,Sim,92.7853,Alto,Crítica,65.6288,Não,-1836.6221,-5.4066
EMP00793,Inova Industrial Empreendimentos,Indústria,Materiais Industriais,França,Europa,2025,Grande,Madura,treino,9176.7331,8526.1047,7918.4621,7919.763,3553.2708,3871.9505,7.6737,3.7574,3178.5124,1479.6537,17.3544,1020.6729,11.9712,782.7933,9.1811,37.2798,6.9356,13.2504,8.9123,11286.6139,5378.9388,1009.2874,1222.5788,2231.8662,5907.6752,0.3778,1.9105,7.9536,3273.0953,1804.9907,808.8279,451.7254,1468.1046,1.8134,0.6891,0.6984,1147.0316,-490.3524,-361.1797,626.2184,580.4395,295.4996,6735.7489,310.702,128.3281,520.8132,7046.4509,0.7554,2.1384,64.6796,44.1166,17618.1607,25119,28.0,45.4129,2.0983,4.7731,54.3033,1.23,99.0,85.0258,Não,0.5,Baixo,Excelente,0.1,Sim,627.9413,6.4245
EMP00794,Pioneira Cargo Sistemas,Logística e Transportes,Aviação,Canadá,América do Norte,2025,Pequena,Madura,treino,3.4893,3.3428,3.9657,4.5589,1.8295,0.3442,-15.7067,-14.3699,0.237,0.2036,6.0911,-0.0952,-2.847,-0.3508,-10.4944,7.0911,-11.9669,-77.9045,-3.5459,2.9315,2.4812,0.7097,0.8465,1.5561,0.4503,3.4558,6.51,-0.4639,0.5659,0.6677,0.0774,0.0641,-0.1018,0.8475,0.3221,0.2121,0.0068,-0.2722,0.2328,-0.3059,-0.3301,-0.0326,2.8916,0.2475,0.2051,0.3127,3.1392,1.1403,0.581,39.2701,28.0661,3.369,18,0.8404,10.2964,1.1815,0.6117,49.9885,99.0,1.0,0.0,Sim,97.2508,Alto,Crítica,85.2054,Não,-0.3135,-7.4093
EMP00795,Estratega Agro Global,Agronegócio,Produção Agrícola,Estados Unidos,América do Norte,2025,Grande,Inicial,treino,12477.2427,12194.477,12759.3217,10167.5968,3245.2964,7446.9839,-4.4269,9.5147,2296.2332,1824.7297,14.9636,1269.9989,10.4145,702.7823,5.7631,18.8301,3.9325,12.2373,8.0542,17871.2538,12128.3085,1461.4378,5329.7737,6791.2114,5742.9452,1.1825,3.1119,2.6822,6219.5835,3528.2156,1297.8472,593.916,2691.3679,1.7628,1.1374,0.5362,1548.6138,-1382.766,298.1846,142.4978,137.373,464.0324,9658.845,710.9023,473.4858,1406.1161,10369.7473,0.6824,4.4858,53.3366,55.6524,17239.9689,26457,28.0,61.0685,1.4735,2.4774,52.9327,36.7509,63.1607,56.5524,Não,2.9098,Baixo,Boa,1.4793,Não,466.5184,-8.2697
EMP00796,Crescent Consult Serviços,Serviços Empresariais,Serviços Profissionais,Brasil,América Latina,2025,Média,Reestruturação,validacao,290.2556,280.449,216.0797,179.0655,128.4765,92.089,29.7896,25.1471,110.6194,30.4382,10.8534,23.2856,8.303,10.6978,3.8145,39.4437,5.7339,13.5297,13.4197,186.5725,107.5034,6.3824,41.728,48.1104,79.0691,0.6085,2.3596,3.6301,51.9293,36.5288,15.6182,5.5299,15.4005,1.4216,1.4216,0.5789,19.2348,-9.1938,5.1705,9.2629,8.1844,15.2116,221.0567,28.9541,6.4146,9.9719,250.0108,1.5032,0.0,38.3182,27.9262,492.9223,249,0.5227,32.8363,1.7355,4.0244,52.2374,6.8632,99.0,82.2504,Não,0.5,Baixo,Excelente,0.3218,Sim,13.2189,21.2039
EMP00797,Conecta Cargo Indústrias,Logística e Transportes,Aviação,Alemanha,Europa,2025,Média,Madura,treino,164.9451,158.1242,155.8428,147.0903,99.754,42.2763,1.4639,3.6829,51.0745,33.5954,21.2462,20.587,13.0195,13.7561,8.6995,32.3003,8.5942,27.0716,13.8314,160.063,109.2494,21.9475,34.2245,56.172,50.8137,1.1055,3.15,8.1393,54.8551,37.2778,8.9431,4.4491,17.5773,1.4715,0.5592,0.3593,28.5531,-18.1614,2.4262,9.4277,9.7648,12.8179,115.1696,9.3592,2.5293,19.1254,124.5289,0.9879,0.5615,54.8376,36.4073,161.0961,249,7.9037,26.7361,1.4651,5.1846,55.4467,2.5561,93.716,85.2727,Sim,0.5679,Baixo,Excelente,0.2117,Não,-2.5391,15.4965
EMP00798,Lumina Petro Serviços,Energia,Energia Elétrica,Canadá,América do Norte,2025,Grande,Reestruturação,treino,1049.0346,989.0974,1113.5519,1525.1508,764.6952,475.5059,-11.1764,-19.469,379.0264,232.9096,23.5477,149.7956,15.1447,99.4055,10.0501,38.3204,6.1788,16.5599,10.9905,1608.8074,1008.5284,96.6218,384.0985,480.7203,600.279,0.8008,2.6801,5.2399,328.5173,313.9099,69.0512,51.2452,14.6074,1.0465,0.7501,0.3832,200.0076,-137.3343,28.7177,61.9912,60.9049,91.391,723.36,32.8278,28.5875,138.0164,756.1878,0.6148,6.5568,34.5542,75.0036,1030.0389,1793,28.0,48.0747,1.5952,5.0655,55.7592,15.7307,82.009,73.2399,Sim,2.0061,Baixo,Excelente,0.5172,Não,61.7404,-17.2192
EMP00799,Progressa Professional Serviços,Serviços Empresariais,Terceirização,Índia,Ásia,2025,Pequena,Inicial,treino,1.481,1.4254,1.2336,1.0835,0.7013,0.0,15.5486,14.6982,0.7216,0.1816,12.7374,0.153,10.7353,0.0901,6.3235,50.6244,6.139,16.0751,11.3827,1.4682,0.9075,0.2,0.262,0.462,0.5607,0.8239,2.6185,2.899,0.4943,0.2881,0.1049,0.0483,0.2061,1.7153,1.7153,0.5317,0.101,-0.0532,0.018,0.044,0.0412,0.0658,1.0579,0.1859,0.0528,0.0571,1.2438,0.9708,0.0,63.766,26.0724,2.9601,12,0.0039,0.0,1.6179,2.0449,52.3654,4.0575,99.0,83.0838,Não,0.5,Baixo,Excelente,0.2736,Sim,0.127,15.2193
EMP00800,Green Retail Group,Varejo,Varejo Especializado,Estados Unidos,América do Norte,2025,Média,Reestruturação,treino,137.0109,127.6645,120.7631,115.6907,24.9618,38.8981,5.7149,5.0476,49.4359,8.3817,6.5654,5.1607,4.0424,4.1446,3.2465,38.7233,8.7879,24.119,13.9231,47.1624,29.9784,2.6848,9.4553,12.1401,17.184,0.7065,2.7446,6.0492,10.0824,6.8429,4.5643,1.849,3.2395,1.4734,0.5599,0.9372,10.1977,-5.99,0.4142,4.2033,3.8597,4.6219,111.5445,7.7384,0.8531,5.9944,119.2829,2.7069,3.2349,14.1906,42.5047,111.6987,249,10.6557,30.469,1.5732,6.2719,51.5191,4.0844,95.3366,85.958,Sim,0.6608,Baixo,Excelente,0.313,Não,-3.6178,17.9866
EMP00801,Aurora Commerce Holding,Varejo,Supermercados,Brasil,América Latina,2025,Grande,Madura,treino,14727.2903,13369.3836,11827.5985,11307.2489,5357.2887,709.3098,13.0355,8.737,4117.0512,1737.0682,12.9929,1383.1465,10.3456,688.8123,5.1522,30.7946,6.8191,26.0714,17.0931,10101.1762,7459.1562,1854.9929,1543.8369,3398.8297,2642.02,1.2865,3.8233,3.161,1950.4203,1808.5559,951.4232,364.977,141.8644,1.0784,0.4167,0.7279,871.8321,-526.7318,-397.2403,338.4916,358.5899,-52.14,10932.148,700.1674,437.562,533.3405,11632.3154,1.3235,7.7312,3.0,40.4164,12752.9375,71476,28.0,5.3055,1.3542,2.2517,52.5541,26.532,73.5281,68.6854,Não,2.6968,Baixo,Boa,1.5639,Sim,614.9385,4.767
EMP00802,Nexus Tech Capital,Tecnologia,Serviços de TI,Estados Unidos,América do Norte,2025,Grande,Reestruturação,treino,1387.7135,1334.8459,1120.5373,960.9003,881.6073,578.6133,19.1255,17.8627,732.3454,275.5496,20.6428,194.2426,14.5517,125.0696,9.3696,54.8637,6.1257,12.6207,10.2049,2041.7346,1050.7445,184.0877,273.9385,458.0263,990.9901,0.4622,2.0603,5.4746,1032.048,502.9369,201.2102,84.5332,529.1112,2.052,1.8612,0.5681,139.9165,-95.9239,-8.2428,39.7485,34.4353,35.7498,905.6294,153.6669,35.481,100.168,1059.2963,0.6538,6.278,58.8923,47.4516,6438.2238,5033,28.0,43.3468,1.9431,4.0158,54.9405,2.4844,99.0,83.5206,Não,0.5,Baixo,Excelente,0.1,Sim,59.7489,18.0268
EMP00803,Orion Data Holding,Tecnologia,Semicondutores,Alemanha,Europa,2025,Pequena,Expansão,treino,30.0528,27.8799,21.8181,17.5082,17.2854,12.4767,27.7834,26.19,22.3992,10.0534,36.0597,8.6479,31.0185,6.2184,22.3041,80.3418,24.8017,44.9873,35.9343,25.0723,11.2498,0.7596,3.0068,3.7664,13.8225,0.2725,1.8139,46.2153,13.6911,8.1254,1.9819,1.4262,5.5657,1.685,1.5874,0.4194,5.8474,-1.4449,0.3633,4.2656,3.4857,4.7658,15.739,2.0875,0.1871,1.5818,17.8265,1.112,6.9138,42.7041,13.6955,163.1804,49,3.0642,44.7515,2.2287,31.0438,60.7491,1.0,98.6083,92.072,Não,0.5,Baixo,Excelente,0.1,Sim,4.8731,12.2913
EMP00804,Central Digital Indústrias,Tecnologia,Serviços de TI,Brasil,América Latina,2025,Grande,Inicial,treino,1839.8733,1738.5463,1289.323,1013.3602,1182.0022,519.8176,34.8418,30.9819,1299.5041,429.8436,24.7243,359.909,20.7017,236.4391,13.5998,74.7466,9.5366,15.9189,15.226,2479.2915,994.0197,77.1105,228.9515,306.062,1485.2717,0.2061,1.6693,10.6685,604.6777,238.6111,289.393,100.5827,366.0666,2.5342,2.306,1.6344,178.4422,-51.7867,34.6702,120.9902,103.7732,161.3257,1139.8252,168.8774,33.7356,57.452,1308.7027,0.7012,8.0635,63.9527,47.5108,4640.7834,4739,10.3476,29.8996,2.4942,9.0274,56.4283,1.0,99.0,90.6102,Não,0.5,Baixo,Excelente,0.1,Sim,315.2642,20.5716
EMP00805,Crescent Telecom Global,Telecomunicações,Banda Larga,Brasil,América Latina,2025,Grande,Expansão,treino,821.792,760.2527,738.1439,751.0721,658.4197,139.5503,2.9952,0.6093,456.1951,307.7592,40.4812,213.8505,28.1289,82.1051,10.7997,60.0057,3.0078,9.1761,8.2904,2729.7844,1835.0134,291.6311,751.8777,1043.5088,894.7709,1.1662,3.0508,2.0427,608.2893,513.8152,172.6221,59.5072,94.4742,1.1839,1.1264,0.4518,173.9542,-89.8098,-22.348,83.1464,95.4071,61.7964,387.1161,65.3774,104.6907,90.8078,452.4935,0.2785,10.2946,46.6549,52.1173,2093.7968,2560,1.2883,18.3558,1.4876,1.958,57.707,5.3436,93.9608,74.6585,Não,1.5077,Baixo,Excelente,0.6367,Sim,93.2545,8.1196
EMP00806,Horizonte Bank Empreendimentos,Bancos e Serviços Financeiros,Banco Comercial,Índia,Ásia,2025,Média,Madura,treino,407.2807,394.9825,347.2961,350.5533,307.2069,89.4728,13.7307,6.148,200.539,93.134,23.5793,86.6356,21.934,-40.1014,-10.1527,50.7716,-0.9434,-75.5388,7.3696,4250.8922,4197.805,333.1089,521.1654,854.2743,53.0872,16.0919,80.0737,0.6564,1048.43,1182.4622,149.7269,80.6807,-134.0322,0.8866,0.8866,0.1949,-9.004,-3.2645,-4.6427,-12.5389,-10.8075,-16.9112,212.3175,89.5309,131.9819,3.5349,301.8484,0.0929,0.0,0,0,466.0417,249,3.1431,22.6523,1.0126,0.4852,47.6564,99.0,5.3861,10.0308,Não,96.6894,Alto,Crítica,97.7237,Sim,-9.8043,9.9376
EMP00807,Atlas Finance Global,Bancos e Serviços Financeiros,Banco Comercial,Estados Unidos,América do Norte,2025,Pequena,Madura,treino,6.7355,6.5703,8.2487,10.0259,5.8418,0.0987,-20.3481,-19.0475,1.948,0.5883,8.9539,0.4456,6.7821,-2.2105,-33.6437,29.6489,-2.9847,-248.724,2.2048,74.0607,73.172,4.0213,10.5577,14.579,0.8887,16.4044,83.3333,0.1698,18.8771,32.4035,0.5165,0.0759,-13.5264,0.5826,0.5826,0.0183,-3.6939,-0.1446,2.7924,-3.8385,-4.4498,-1.0461,4.7486,1.2333,2.6238,0.1446,5.982,0.0887,0.0,0,0,10.7297,49,2.4488,1.5024,1.0121,0.1757,43.2936,99.0,1.168,2.5476,Sim,99.3064,Alto,Crítica,98.0,Não,-2.888,-8.7719
EMP00808,Pulsar Infra Soluções,Construção Civil,Incorporação,Austrália,Oceania,2025,Média,Inicial,treino,35.2757,32.283,29.266,25.1121,0.0,4.532,10.3088,13.3824,5.9423,1.3704,4.2451,0.5097,1.579,-0.5621,-1.7411,18.4068,-1.4781,-5.135,1.4401,38.0265,27.0804,3.1399,10.6074,13.7473,10.946,1.2559,3.474,0.5308,20.8132,10.0794,3.9517,0.6224,10.7339,2.0649,0.7847,0.4538,-0.2872,-1.0953,2.663,-1.4343,-1.4387,1.2805,29.3884,1.5241,0.9603,1.1471,30.9126,0.849,1.9422,95.1052,52.1018,14.9591,83,0.0564,14.0383,1.4042,0.8984,50.3196,22.0373,80.1979,55.824,Não,1.0833,Baixo,Excelente,1.7501,Não,-2.03,16.1143
EMP00809,Smart Brands Soluções,Bens de Consumo,Produtos Domésticos,Estados Unidos,América do Norte,2025,Pequena,Madura,treino,38.9367,36.9479,38.3379,38.016,20.9554,14.9891,-3.6257,-1.4148,13.9814,7.0413,19.0574,5.85,15.8331,4.5817,12.4004,37.8407,14.0655,31.795,20.1289,32.5739,18.1638,3.1964,5.1177,8.3141,14.4101,0.577,2.2605,12.174,13.3543,9.73,2.3482,1.4868,3.6243,1.3725,0.9671,0.3941,5.4353,-2.4639,-0.7805,2.7213,2.9655,2.1909,26.4959,3.4106,0.4805,2.714,29.9066,1.1343,5.8231,38.9236,72.7364,75.9441,49,2.4005,40.5683,1.7933,6.6686,54.8717,4.7936,93.8023,88.0343,Não,0.5,Baixo,Excelente,0.1,Não,2.7017,1.2378
EMP00810,Delta Foods Group,Agronegócio,Trading Agrícola,Índia,Ásia,2025,Pequena,Reestruturação,treino,27.2669,26.5837,28.5947,32.1432,9.8601,6.8996,-7.0326,-9.0583,3.4531,1.6765,6.3063,0.4778,1.7975,-1.0393,-3.9095,12.9894,-3.455,-14.8102,1.553,30.0809,23.0635,6.526,7.6096,14.1356,7.0174,2.0144,4.2866,0.2246,10.1113,8.3009,1.2061,0.7804,1.8104,1.2181,0.6014,0.2393,1.0453,-2.8771,-0.0766,-2.1142,-2.0097,-1.9084,23.1914,1.7159,2.1279,3.1595,24.9073,0.8837,4.5185,40.3412,67.4732,13.571,37,0.1524,25.954,1.3043,0.5076,49.579,97.8359,3.1551,3.9704,Não,84.2381,Alto,Crítica,66.9397,Sim,-1.6192,14.2457
EMP00811,Vitalis Brands Corporation,Bens de Consumo,Alimentos e Bebidas,Austrália,Oceania,2025,Média,Madura,treino,98.0896,92.2297,94.9877,104.5889,51.5064,36.4885,-2.9036,-6.0942,34.5611,12.5725,13.6317,9.6831,10.4989,5.216,5.6554,37.4728,8.9757,25.4189,15.7914,58.1123,37.5922,10.747,10.8679,21.6148,20.5201,1.0533,2.832,5.5854,12.51,8.0221,6.2465,1.5378,4.4878,1.5594,0.5926,0.9704,8.4085,-5.3125,-0.9376,2.8201,2.7414,2.1585,70.5044,9.1528,1.7336,5.5885,79.6571,1.5871,4.5811,44.134,76.1762,199.5377,249,0.0949,39.5626,1.5459,3.4275,53.1214,15.9709,82.9052,78.9145,Não,0.6607,Baixo,Excelente,0.3345,Não,2.9817,-5.9236
EMP00812,Dinamika Home Partners,Bens de Consumo,Bens Duráveis,Brasil,América Latina,2025,Média,Madura,teste,49.315,44.2761,39.7339,38.3412,23.2028,17.0083,11.4317,7.4613,19.646,9.333,21.079,8.0215,18.117,4.6457,10.4927,44.3716,8.1415,17.0658,13.8651,57.0622,29.8396,7.1357,6.96,14.0958,27.2226,0.5178,2.0961,4.6227,21.7527,14.3613,4.6235,2.8598,7.3914,1.5147,1.1428,0.5211,5.4524,-1.7581,-1.2926,3.4608,3.2064,2.4017,30.6208,4.3223,1.7352,1.9916,34.9432,0.7759,4.6115,47.2975,52.8941,130.2764,150,0.0324,38.4142,1.9123,3.0907,54.6926,1.6462,98.4255,87.1516,Não,0.5,Baixo,Excelente,0.1797,Sim,2.5179,12.0379
EMP00813,Orion Engenharia Serviços,Construção Civil,Incorporação,Japão,Ásia,2025,Pequena,Madura,teste,14.1112,13.5133,12.7569,11.1516,2.6913,1.6722,5.9287,10.081,4.0268,1.502,11.1153,1.21,8.9543,0.7864,5.8193,29.7987,3.0372,11.5372,5.4749,25.8915,19.0754,2.9824,5.943,8.9254,6.8161,1.3095,3.7986,2.9012,13.4846,7.2606,1.8015,0.5965,6.2241,1.8572,1.2693,0.3303,0.4569,-0.5232,0.3538,-0.1227,-0.1233,0.2875,11.1311,0.8802,0.4171,0.5797,12.0112,0.5219,2.2222,72.2585,84.9171,15.4572,49,0.013,12.3745,1.3573,1.5746,52.0912,8.2074,93.5519,73.4531,Não,0.542,Baixo,Excelente,0.3479,Não,0.4544,-11.4856
EMP00814,Eco Infra Global,Construção Civil,Infraestrutura,Reino Unido,Europa,2025,Pequena,Madura,treino,35.4018,33.6023,24.8162,23.2646,4.0875,4.9459,35.4045,20.1811,10.0799,5.2808,15.7157,4.2308,12.5908,2.6417,7.8617,29.9977,5.1744,16.9388,10.0154,51.0535,35.4579,5.4171,11.3796,16.7966,15.5956,1.077,3.2736,4.2301,16.0662,11.3842,3.6062,1.968,4.682,1.4113,0.5363,0.4896,1.9576,-1.3296,2.8212,0.4943,0.4567,3.4491,25.1937,3.1278,1.0002,1.4633,28.3215,0.6582,1.4771,81.8341,71.1348,32.4627,49,0.4572,14.7188,1.4398,2.6735,53.4014,5.5399,99.0,81.3411,Não,0.5,Baixo,Excelente,0.3148,Sim,0.4091,6.7676
EMP00815,Orion Cargo Serviços,Logística e Transportes,Portos e Terminais,Índia,Ásia,2025,Média,Madura,treino,56.3712,54.294,50.9497,47.5407,34.4933,19.681,6.564,6.8669,12.9619,7.0969,13.0712,4.3618,8.0336,1.4082,2.5936,23.8736,2.6749,6.8379,8.1732,52.6443,32.0506,4.4547,13.3279,17.7826,20.5937,0.8635,2.5563,2.3232,9.248,9.3527,1.3941,0.5761,-0.1047,0.9888,0.3757,0.2107,3.7164,-4.7232,3.1084,-1.4373,-1.2756,2.1016,44.3541,2.8431,1.8775,5.1537,47.1971,1.0313,0.4,25.2109,21.3818,63.6892,245,0.7727,36.2489,1.6425,2.6488,52.5247,30.0833,68.7403,57.4232,Não,5.2147,Baixo,Boa,2.0738,Não,0.3948,-0.044
EMP00816,Blue Capital Serviços,Bancos e Serviços Financeiros,Fintech,Índia,Ásia,2025,Grande,Expansão,validacao,15277.5258,15172.9322,14984.8057,13954.636,14869.4735,2086.3356,1.2554,4.2739,9162.7662,4572.5482,30.1362,4267.1036,28.1231,435.5647,2.8707,60.3889,0.2298,9.3667,8.4893,189581.3485,184931.2074,13640.9463,19248.9356,32889.8819,4650.141,7.0729,40.7689,1.1232,113070.0142,81488.6813,14605.2043,3240.7078,31581.3328,1.3876,1.3876,0.219,416.5176,-236.1129,-846.1437,157.5442,162.9137,-665.739,8610.4294,1989.9546,3799.2097,258.9734,10600.384,0.08,0.0,0,0,50709.0409,100216,28.0,13.7504,1.0251,0.7311,51.3075,90.1198,9.4147,15.532,Sim,94.7539,Alto,Crítica,85.2628,Não,-718.6366,3.1356
EMP00817,Nexus Fiber International,Telecomunicações,Infraestrutura de Telecom,Japão,Ásia,2025,Pequena,Madura,teste,10.4672,9.7694,8.5424,7.8006,8.1147,2.8939,14.3634,11.9104,5.0135,3.7072,37.947,2.7896,28.5549,1.7388,17.7983,51.3183,7.7157,29.1476,13.0426,22.5355,16.57,3.7127,5.8374,9.5501,5.9654,1.6009,3.7777,6.4371,3.2819,3.4656,1.0467,0.3592,-0.1837,0.947,0.7639,0.4057,2.7625,-1.9125,0.9077,0.8164,0.6739,1.7577,5.5335,0.5286,0.4334,1.9461,6.0622,0.4335,7.4937,35.0777,49.8053,20.4642,20,0.0292,29.6221,1.36,3.3651,60.064,3.9409,99.0,87.623,Não,0.7235,Baixo,Excelente,0.3272,Sim,0.3704,5.5034
EMP00818,Solidez Mercantil Indústrias,Varejo,Moda e Vestuário,Estados Unidos,América do Norte,2025,Pequena,Inicial,treino,6.5512,5.958,5.4985,4.888,0.4008,1.5969,8.3571,10.4041,1.9592,0.2681,4.5005,0.1177,1.9762,-0.0147,-0.2466,32.8842,-0.4352,-1.8739,4.5591,3.3759,2.5918,0.6641,0.6227,1.2869,0.7841,1.6413,4.3056,1.3513,0.8257,0.7583,0.169,0.0271,0.0674,1.0889,0.4138,0.2586,0.1649,-0.2817,0.2868,-0.1296,-0.1186,0.17,5.0513,0.6386,0.0871,0.2945,5.6899,1.7649,6.1588,4.7514,50.5927,2.2367,23,1.0377,26.8023,1.3025,1.2974,50.7712,58.4829,45.8792,36.7134,Sim,39.8098,Médio,Atenção,19.0669,Sim,-0.0728,11.1424
